timestamp,symbol,open,high,low,price,volume,latest_trading_day,previous_close,change,change_percent
2025-03-09T21:14:38.797991,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-09T21:14:39.083714,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-09T21:14:39.377659,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-09T21:14:39.518491,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-09T22:14:26.540468,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-09T22:14:26.590675,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-09T22:14:26.633766,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-09T22:14:26.687669,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-09T22:14:26.725932,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-09T22:14:26.775896,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-09T22:14:26.828717,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-09T22:14:26.881002,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-09T22:14:26.934359,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-09T22:14:26.976874,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-09T23:13:26.404451,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-09T23:13:26.480131,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-09T23:13:26.538663,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-09T23:13:26.593854,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-09T23:13:26.662548,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-09T23:13:26.724895,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-09T23:13:26.789239,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-09T23:13:26.847209,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-09T23:13:26.959315,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-09T23:13:27.018639,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T01:10:02.534140,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T01:10:03.550091,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T01:10:04.805650,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T01:10:05.234461,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T01:10:05.478917,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T01:10:05.540391,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T01:10:05.825975,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T01:10:06.321730,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T02:32:45.571633,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T02:32:45.819392,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T02:32:45.927198,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T02:32:46.045831,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T02:32:46.280788,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T02:32:46.527975,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T02:32:46.774640,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T02:32:46.881384,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T02:32:47.099456,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T02:32:47.338351,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T03:18:18.929542,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T03:18:18.986623,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T03:18:19.050009,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T03:18:19.108239,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T03:18:19.162306,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T03:18:19.217697,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T03:18:19.297160,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T03:18:19.366391,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T03:18:19.420159,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T03:18:19.484959,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T04:17:30.955312,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T04:17:31.073273,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T04:17:31.198863,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T04:17:31.321831,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T04:17:31.442525,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T04:17:31.571514,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T04:17:31.679500,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T04:17:31.822592,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T04:17:31.922753,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T04:17:32.085866,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T05:14:58.088334,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T05:14:58.136637,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T05:14:58.195462,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T05:14:58.242976,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T05:14:58.310685,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T05:14:58.368896,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T05:14:58.419049,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T05:14:58.466733,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T05:14:58.524470,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T05:14:58.584043,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T06:21:14.204387,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T06:21:14.485277,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T06:21:14.767359,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T06:21:15.040452,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T06:21:15.315695,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T06:21:15.592558,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T06:21:15.886712,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T06:21:16.165807,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T06:21:16.469457,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T06:21:16.604788,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T07:15:52.640462,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T07:15:52.863603,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T07:15:52.976702,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T07:15:53.243467,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T07:15:53.488861,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T07:15:53.725674,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T07:15:53.950007,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T07:15:54.073588,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T07:15:54.313000,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T07:15:54.421521,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T08:19:41.903995,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T08:19:41.961320,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T08:19:42.017662,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T08:19:42.083614,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T08:19:42.142285,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T08:19:42.191951,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T08:19:42.254233,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T08:19:42.311359,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T08:19:42.357630,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T08:19:42.427494,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T09:16:20.924456,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T09:16:20.971366,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T09:16:21.027502,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T09:16:21.080917,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T09:16:21.139492,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T09:16:21.199977,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T09:16:21.266492,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T09:16:21.325274,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T09:16:21.467025,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T09:16:21.536836,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T10:17:12.549449,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T10:17:12.609784,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T10:17:12.667034,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T10:17:12.772862,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T10:17:12.883813,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T10:17:12.941396,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T10:17:12.996353,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T10:17:13.073521,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T10:17:13.185786,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T10:17:13.303824,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T11:12:36.259075,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T11:12:36.338715,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T11:12:36.382037,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T11:12:36.423809,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T11:12:36.463281,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T11:12:36.508922,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T11:12:36.556579,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T11:12:36.597479,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T11:12:36.652362,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T11:12:36.691829,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T12:36:36.632288,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T12:36:36.678143,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T12:36:36.759002,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T12:36:36.814029,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T12:36:36.867189,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T12:36:36.928024,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T12:36:36.980244,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T12:36:37.052612,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T12:36:37.142879,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T12:36:37.205852,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T13:26:45.217690,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T13:26:45.348954,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T13:26:45.487878,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T13:26:45.618760,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T13:26:45.754602,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T13:26:45.885238,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T13:26:46.023181,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T13:26:46.164692,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T13:26:46.294364,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T13:26:46.420952,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T14:17:49.326292,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T14:17:49.439863,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T14:17:49.845540,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T14:17:49.948531,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T14:17:50.021902,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T14:17:50.825387,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T14:17:50.888665,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T14:17:52.210936,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T14:17:52.339623,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T14:17:52.429861,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T15:20:12.410924,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T15:20:13.933051,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T15:20:14.945945,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T15:20:15.189195,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T15:20:19.087404,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T15:20:19.322151,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T15:20:20.908531,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T15:20:21.008087,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T15:20:21.111261,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T15:20:21.219945,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T16:20:47.738062,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T16:20:47.799567,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T16:20:47.861235,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T16:20:48.006585,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T16:20:48.068226,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T16:20:48.142748,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T16:20:48.193641,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T16:20:48.251125,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T16:20:48.334468,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T16:20:48.390075,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T17:16:53.731724,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T17:16:53.905088,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T17:16:54.098799,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T17:16:54.294130,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T17:16:54.484035,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T17:16:54.811577,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T17:16:54.991876,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T17:16:55.166039,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T17:16:55.365564,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T17:16:55.543418,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T18:23:27.670522,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T18:23:27.783315,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T18:23:27.889728,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T18:23:27.993110,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T18:23:28.299492,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T18:23:28.570120,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T18:23:28.702247,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T18:23:28.946773,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T18:23:29.057299,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T18:23:29.306403,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T19:15:21.214774,AAPL,235.105,241.37,234.76,239.07,46273565,2025-03-07,235.33,3.74,1.5893%
2025-03-10T19:15:21.284646,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T19:15:21.354801,GOOG,173.242,176.9,172.25,175.75,16395287,2025-03-07,174.21,1.54,0.8840%
2025-03-10T19:15:21.433021,NVDA,111.25,113.48,107.56,112.69,341755468,2025-03-07,110.57,2.12,1.9173%
2025-03-10T19:15:21.521646,IBM,245.95,261.96,245.1823,261.54,6700184,2025-03-07,248.69,12.85,5.1671%
2025-03-10T19:15:21.573664,TSLA,259.32,266.2499,250.73,262.67,102369640,2025-03-07,263.45,-0.78,-0.2961%
2025-03-10T19:15:21.635800,AMZN,199.49,202.2653,192.53,199.25,59802821,2025-03-07,200.7,-1.45,-0.7225%
2025-03-10T19:15:21.697049,META,625.37,634.79,600.61,625.66,21375671,2025-03-07,627.93,-2.27,-0.3615%
2025-03-10T19:15:21.750025,ORCL,150.62,156.48,148.5,155.16,12646488,2025-03-07,150.94,4.22,2.7958%
2025-03-10T19:15:21.873923,KO,69.65,71.82,69.65,71.43,28393261,2025-03-07,70.46,0.97,1.3767%
2025-03-10T20:19:31.671440,AAPL,235.66,236.16,224.22,227.48,71393259,2025-03-10,239.07,-11.59,-4.8480%
2025-03-10T20:19:31.783267,MSFT,392.32,394.8,385.54,393.31,22034087,2025-03-07,396.89,-3.58,-0.9020%
2025-03-10T20:19:32.166217,GOOG,170.27,170.45,165.565,167.81,28279940,2025-03-10,175.75,-7.94,-4.5178%
2025-03-10T20:19:32.285689,NVDA,110.0,111.85,105.46,106.98,360358889,2025-03-10,112.69,-5.71,-5.0670%
2025-03-10T20:19:32.534921,IBM,261.49,266.45,254.7474,256.87,8126753,2025-03-10,261.54,-4.67,-1.7856%
2025-03-10T20:19:32.790629,TSLA,252.25,253.37,220.19,222.15,182720591,2025-03-10,262.67,-40.52,-15.4262%
2025-03-10T20:19:33.015982,AMZN,195.99,196.73,190.85,194.54,61777204,2025-03-10,199.25,-4.71,-2.3639%
2025-03-10T20:19:33.385685,META,609.0,610.1059,586.8701,597.99,21339265,2025-03-10,625.66,-27.67,-4.4225%
2025-03-10T20:19:33.730216,ORCL,150.41,152.52,146.8,148.84,18778880,2025-03-10,155.16,-6.32,-4.0732%
2025-03-10T20:19:33.978927,KO,71.96,73.22,71.315,71.47,25100561,2025-03-10,71.43,0.04,0.0560%
2025-03-10T21:16:39.063315,AAPL,235.66,236.16,224.22,227.48,71765679,2025-03-10,239.07,-11.59,-4.8480%
